Id,StartTime,KeyPressed,FullWord,EndTime,FlightTime,KeyHoldTime,DeviceId,CreatedAt,ModifiedAt,KeyEncoded,HMM_LogLikelihood_PerUser,HMM_HiddenState,HMM_HiddenState_TransitionCount,HMM_HiddenState_Duration,TypingSpeed,KeySequenceChangeRate,InterKeyInterval_Mean,InterKeyInterval_Std,Burstiness,TransitionEntropy,DominantHiddenState,TimeSinceLastKeyPress,AvgSessionLength
2464,1737557321179,,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and eva,1737557321344,-0.0346388623246385,-0.03778699610640512,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,60,29071.893107026444,2,8,12.307304785894207,-28.86930842670036,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-40.1473096604593,51.43157894736842
2465,1737557321344,l,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and eval,1737557321521,-0.034617837614854284,-0.03750561469636851,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,45,29071.893107026444,2,8,12.307304785894207,-28.886841839332757,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-40.18194852278394,51.43157894736842
2466,1737557321521,,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and eval,1737557321677,-0.03465463085697666,-0.03785544023317078,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,60,29071.893107026444,2,8,12.307304785894207,-28.856172328803794,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-40.216566360398794,51.43157894736842
2467,1737557321677,u,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evalu,1737557321701,-0.03488590266460306,-0.03790106965101455,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,53,29071.893107026444,2,8,12.307304785894207,-28.664873877970447,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-40.25122099125577,51.43157894736842
2468,1737557321701,,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evalu,1737557321869,-0.03463360614719245,-0.03778319365491813,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,60,29071.893107026444,2,8,12.307304785894207,-28.873689784136566,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-40.286106893920376,51.43157894736842
2469,1737557321869,a,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evalua,1737557321933,-0.03481582029865567,-0.03792768681142342,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,34,29071.893107026444,2,8,12.307304785894207,-28.72257472096996,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-40.32074050006757,51.43157894736842
2470,1737557321933,,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evalua,1737557322090,-0.03465287879782798,-0.03779460100937908,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,60,29071.893107026444,2,8,12.307304785894207,-28.857631304868075,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-40.355556320366226,51.43157894736842
2471,1737557322090,n,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation,1737557322565,-0.034095723988546205,-0.03725085044674077,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,47,29071.893107026444,2,8,12.307304785894207,-29.329190966466367,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-40.390209199164055,51.43157894736842
2472,1737557322565, ,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation ,1737557322576,-0.03490867943353596,-0.03796571132629323,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,1,29071.893107026444,2,8,12.307304785894207,-28.64617098747434,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-40.4243049231526,51.43157894736842
2473,1737557322576,,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation ,1737557323166,-0.03389423718644745,-0.03662724840287586,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,60,29071.893107026444,2,8,12.307304785894207,-29.50354051336633,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-40.45921360258613,51.43157894736842
2474,1737557323166,r,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation r,1737557325347,-0.031106711080889877,-0.03382864410845773,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,50,29071.893107026444,2,8,12.307304785894207,-32.147403735470476,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-40.49310783977258,51.43157894736842
2475,1737557325347,e,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation re,1737557325527,-0.03461258143740823,-0.03756265146867323,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,38,29071.893107026444,2,8,12.307304785894207,-28.891228520714442,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-40.524214550853465,51.43157894736842
2476,1737557325527, ,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation re ,1737557325926,-0.03422888048384625,-0.037216628383357944,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,1,29071.893107026444,2,8,12.307304785894207,-29.215095143761225,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-40.55882713229087,51.43157894736842
2477,1737557325926,p,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation re p,1737557325937,-0.03490867943353596,-0.037950501520345306,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,49,29071.893107026444,2,8,12.307304785894207,-28.64617098747434,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-40.59305601277472,51.43157894736842
2478,1737557325937, ,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation re p ,1737557326665,-0.03365245302392894,-0.03576028946384416,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,1,29071.893107026444,2,8,12.307304785894207,-29.715515813629967,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-40.62796469220825,51.43157894736842
2479,1737557326665,o,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation re p o,1737557326674,-0.034912183551833335,-0.03795430397183228,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,48,29071.893107026444,2,8,12.307304785894207,-28.643295785705366,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-40.66161714523218,51.43157894736842
2480,1737557326674,Backspace,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation re p ,1737557327087,-0.034204351655764666,-0.03719001122294907,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,21,29071.893107026444,2,8,12.307304785894207,-29.236046046540512,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-40.69652932878401,51.43157894736842
2481,1737557327087,Backspace,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation re p,1737557327266,-0.03461433349655691,-0.037566453920160205,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,21,29071.893107026444,2,8,12.307304785894207,-28.88976614556135,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-40.730733680439776,51.43157894736842
2482,1737557327266,Backspace,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation re ,1737557327420,-0.034658134975274035,-0.037859242684657755,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,21,29071.893107026444,2,8,12.307304785894207,-28.853254819205493,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-40.76534801393633,51.43157894736842
2483,1737557327420,Backspace,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation re,1737557327802,-0.03425866548937389,-0.03695806168224322,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,21,29071.893107026444,2,8,12.307304785894207,-29.18969509510442,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-40.800006148911606,51.43157894736842
2484,1737557327802,,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation re,1737557328483,-0.03373479980391713,-0.03616334932146416,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,60,29071.893107026444,2,8,12.307304785894207,-29.64298012178761,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-40.83426481440098,51.43157894736842
2485,1737557328483,p,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation rep,1737557328497,-0.03490342325608991,-0.03795430397183228,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,49,29071.893107026444,2,8,12.307304785894207,-28.650484872583984,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-40.8679996142049,51.43157894736842
2486,1737557328497,o,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation repo,1737557328678,-0.034610829378259544,-0.03763109559543889,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,48,29071.893107026444,2,8,12.307304785894207,-28.89269104392339,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-40.90290303746099,51.43157894736842
2487,1737557328678,r,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation repor,1737557328981,-0.034397078162119996,-0.03705312296941775,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,50,29071.893107026444,2,8,12.307304785894207,-29.07223675472693,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-40.93751386683925,51.43157894736842
2488,1737557328981,t,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report,1737557329232,-0.034488185237851604,-0.037688132367743606,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,52,29071.893107026444,2,8,12.307304785894207,-28.995436933065303,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-40.97191094500137,51.43157894736842
2489,1737557329232, ,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report ,1737557329565,-0.03434451638765945,-0.037596873532056055,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,1,29071.893107026444,2,8,12.307304785894207,-29.116729690196376,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.006399130239224,51.43157894736842
2490,1737557329565,,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report ,1737557330156,-0.03389248512729876,-0.03707593767833964,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,60,29071.893107026444,2,8,12.307304785894207,-29.505065687689815,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.040743646626886,51.43157894736842
2491,1737557330156,f,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report f,1737557333052,-0.029853988789580222,-0.033570077407343,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,39,29071.893107026444,2,8,12.307304785894207,-33.49636147612625,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.07463613175418,51.43157894736842
2492,1737557333052,o,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report fo,1737557333198,-0.034672151448463515,-0.03775277404302228,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,48,29071.893107026444,2,8,12.307304785894207,-28.841590677936274,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.104490120543765,51.43157894736842
2493,1737557333198,,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report fo,1737557333364,-0.034637110265489816,-0.037596873532056055,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,60,29071.893107026444,2,8,12.307304785894207,-28.870768731430104,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.13916227199223,51.43157894736842
2494,1737557333364,r,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report for,1737557333378,-0.03490342325608991,-0.037942896617371345,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,50,29071.893107026444,2,8,12.307304785894207,-28.650484872583984,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.17379938225772,51.43157894736842
2495,1737557333378, ,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report for ,1737557333512,-0.034693176158247734,-0.0376691201103087,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,1,29071.893107026444,2,8,12.307304785894207,-28.824112137748635,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.20870280551381,51.43157894736842
2496,1737557333512,,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report for ,1737557334108,-0.033883724831555335,-0.03706833277536568,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,60,29071.893107026444,2,8,12.307304785894207,-29.512693925217956,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.24339598167206,51.43157894736842
2497,1737557334108,t,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report for t,1737557336019,-0.03157976705103478,-0.036520779761240386,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,52,29071.893107026444,2,8,12.307304785894207,-31.66584472849152,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.27727970650361,51.43157894736842
2498,1737557336019,h,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report for th,1737557336183,-0.03464061438378718,-0.03766151520733474,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,41,29071.893107026444,2,8,12.307304785894207,-28.86784826968973,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.30885947355465,51.43157894736842
2499,1737557336183,e,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report for the,1737557336341,-0.034651126738679296,-0.03755504656569927,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,38,29071.893107026444,2,8,12.307304785894207,-28.859090428472292,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.34350008793844,51.43157894736842
2500,1737557336341, ,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report for the ,1737557336492,-0.03466339115272009,-0.037688132367743606,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,1,29071.893107026444,2,8,12.307304785894207,-28.848879660798232,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.37815121467712,51.43157894736842
2501,1737557336492,,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report for the ,1737557337094,-0.03387321247666323,-0.037060727872391716,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,60,29071.893107026444,2,8,12.307304785894207,-29.52185301848606,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.41281460582984,51.43157894736842
2502,1737557337094,s,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report for the s,1737557338370,-0.03269232461044965,-0.036520779761240386,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,51,29071.893107026444,2,8,12.307304785894207,-30.588219464833156,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.4466878183065,51.43157894736842
2503,1737557338370,u,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report for the su,1737557340620,-0.030985818999630627,-0.034551109890984144,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,53,29071.893107026444,2,8,12.307304785894207,-32.27282777363157,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.47938014291695,51.43157894736842
2504,1737557340620,s,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report for the sus,1737557340877,-0.0344776728829595,-0.03758546617759511,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,51,29071.893107026444,2,8,12.307304785894207,-29.00427773633897,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.510365961916584,51.43157894736842
2505,1737557340877,t,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report for the sust,1737557341163,-0.034426863167647634,-0.03732309702499342,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,52,29071.893107026444,2,8,12.307304785894207,-29.04708439831782,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.54484363479954,51.43157894736842
2506,1737557341163,a,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report for the susta,1737557341383,-0.034542499071460835,-0.03763870049841285,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,34,29071.893107026444,2,8,12.307304785894207,-28.94984517278903,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.57927049796719,51.43157894736842
2507,1737557341383,i,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report for the sustai,1737557343331,-0.031514940862533446,-0.03353205289247319,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,42,29071.893107026444,2,8,12.307304785894207,-31.730981326030363,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.61381299703865,51.43157894736842
2508,1737557343331,n,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report for the sustain,1737557346614,-0.029175941899039194,-0.03173349333913111,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,47,29071.893107026444,0,8,12.307304785894207,-34.274814621595176,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.645327937901186,51.43157894736842
2509,1737557346614,a,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report for the sustaina,1737557346906,-0.03441635081275553,-0.03730788721904549,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,34,29071.893107026444,2,8,12.307304785894207,-29.055956729421062,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.67450387980023,51.43157894736842
2510,1737557346906,b,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report for the sustainab,1737557347284,-0.03426567372596863,-0.03711396219320945,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,35,29071.893107026444,2,8,12.307304785894207,-29.183725030397948,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.70892023061298,51.43157894736842
2511,1737557347284,l,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report for the sustainabl,1737557347533,-0.03449168935614898,-0.037596873532056055,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,45,29071.893107026444,2,8,12.307304785894207,-28.992491196193782,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.74318590433895,51.43157894736842
2512,1737557347533,,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report for the sustainabl,1737557347687,-0.034658134975274035,-0.03774136668856134,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,60,29071.893107026444,2,8,12.307304785894207,-28.853254819205493,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.7776775936951,51.43157894736842
2513,1737557347687,e,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report for the sustainable,1737557347714,-0.03488064648715701,-0.037904872102501534,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,38,29071.893107026444,2,8,12.307304785894207,-28.669193398356253,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.81233572867038,51.43157894736842
2514,1737557347714, ,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report for the sustainable ,1737557347950,-0.034514466125081876,-0.0373459117339153,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,1,29071.893107026444,2,8,12.307304785894207,-28.97335848614775,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.84721637515754,51.43157894736842
2515,1737557347950,,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report for the sustainable ,1737557348537,-0.0338994933638935,-0.0370835425813136,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,60,29071.893107026444,2,8,12.307304785894207,-29.49896593631999,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.88173084128262,51.43157894736842
2516,1737557348537,u,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report for the sustainable u,1737557351435,-0.029850484671282852,-0.03466898588708056,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,53,29071.893107026444,2,8,12.307304785894207,-33.500293580225616,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.91563033464651,51.43157894736842
2517,1737557351435,r,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report for the sustainable ur,1737557351832,-0.03423238460214362,-0.03692003716737341,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,50,29071.893107026444,2,8,12.307304785894207,-29.212104608610304,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.945480819317794,51.43157894736842
2518,1737557351832,Backspace,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report for the sustainable u,1737557352495,-0.033766336868593455,-0.03722043083484492,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,21,29071.893107026444,2,8,12.307304785894207,-29.615294187570406,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-41.979713203919935,51.43157894736842
2519,1737557352495,Backspace,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report for the sustainable ,1737557352660,-0.0346388623246385,-0.03772235443112643,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,21,29071.893107026444,2,8,12.307304785894207,-28.86930842670036,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-42.01347954078853,51.43157894736842
2520,1737557352660,,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report for the sustainable ,1737557353312,-0.03378560951922899,-0.03648655769785756,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,60,29071.893107026444,2,8,12.307304785894207,-29.598400450074838,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-42.04811840311317,51.43157894736842
2521,1737557353312,U,Head Secretariat SUHP  and Commissioner planning Mr. William Turyomurugendo in a group photo with other staff members during discussion of the joint monitoring and evaluation report for the sustainable U,1737557355088,-0.03181629503610724,-0.035950412038193214,6PREUN,2025-01-22 15:29:10.430,2025-01-22 15:29:10.430,32,29071.893107026444,2,8,12.307304785894207,-31.430435217712617,0.00020466639377814163,-0.0066148401159704375,0.9832014166894241,1.0135468585676857,0.2992066302144725,2,-42.0819040126324,51.43157894736842
